credit_card,city,state,zipcode,credit_card_limit,total_transactions,total_amount,avg_amount,std_amount,max_amount,active_days,weekend_ratio,mean_hour,mean_long,mean_lat,avg_daily_transactions,cluster,pca_1,pca_2
4747886986038458,Washington,NH,3280,30000,528,59016.38,111.77344696969696,141.24792218804916,997.33,90,0.2765151515151515,16.65340909090909,-70.42571840828948,42.90155468900702,5.866666666666666,1,3.333974287863222,0.4223057831953924
5201123369816877,Houston,PA,15342,10000,368,23986.56,65.18086956521739,100.72484949630746,963.29,90,0.3070652173913043,16.03804347826087,-76.97202394510369,40.01664007904777,4.088888888888889,0,0.36302689871795407,-0.6731656855501363
4074760985342487,Philadelphia,NY,13673,2000,15,950.35,63.35666666666667,37.45609022893467,135.59,14,0.4666666666666667,12.733333333333333,-75.70480864380276,44.136858209341014,1.0714285714285714,2,-4.936789078232066,-0.4962649923913672
9224205015351942,Washington,NH,3280,6000,156,10018.63,64.22198717948717,91.830069946332,825.3,76,0.23717948717948717,16.474358974358974,-71.20725545287644,43.108424913786834,2.0526315789473686,0,-1.609589301223785,-0.340849961890545
1943216273885700,Madison,NH,3849,14000,525,33298.29,63.425314285714286,123.5959459215033,981.17,91,0.3028571428571429,17.072380952380954,-69.18456923584854,43.964045771330504,5.769230769230769,1,1.6300149316986827,-0.7025265710564951
4876614541242383,Washington,NH,3280,9000,60,7444.5599999999995,124.076,151.79317927777333,932.05,45,0.21666666666666667,15.366666666666667,-70.51932995113839,43.07323387329055,1.3333333333333333,0,-1.754175195696726,2.3473156272408175
7927809297669234,Washington,NH,3280,10000,478,15472.14,32.36849372384937,123.517837623331,999.56,89,0.2405857740585774,16.644351464435147,-69.7302647417275,42.83605799992072,5.370786516853933,1,0.789775349810315,-1.162596594653973
5229488282763963,Houston,PA,15342,7000,147,13886.54,94.46625850340136,75.85896149200204,817.66,72,0.3129251700680272,16.591836734693878,-77.85495359161538,39.46539917269951,2.0416666666666665,0,-1.5883790391540773,-0.16201543539320468
2217812082379607,San Antonio,PR,690,5000,73,11367.95,155.72534246575344,123.39455186832143,924.5,52,0.1643835616438356,15.753424657534246,-64.4400730978084,18.963325880646593,1.4038461538461537,0,-1.5736118950415947,1.4145548807007569
4320721997102152,Raleigh,WV,25911,25000,536,53026.25,98.92957089552239,127.65773283481812,971.84,92,0.291044776119403,16.42910447761194,-80.43547138944386,37.681459312196274,5.826086956521739,1,2.8835033547815763,-0.30809816345408547
5993120257934794,Tampa,FL,33601,40000,595,86504.43,145.38559663865544,129.68719501664313,985.98,91,0.2907563025210084,16.57310924369748,-80.07192705758217,27.946856424761148,6.538461538461538,1,4.908210707268565,0.06009823203732267
3357251116163441,Washington,NH,3280,25000,501,61653.95,123.06177644710579,116.82022090476428,989.28,92,0.2834331337325349,17.223552894211576,-71.04590874713789,43.089616837636484,5.445652173913044,1,2.875250348954189,0.19723748107068065
2519792944246796,Sacramento,PA,17968,4000,70,5926.43,84.66328571428572,46.42614039779771,188.57,48,0.2571428571428571,17.228571428571428,-72.71674383413765,40.882346672752014,1.4583333333333333,2,-3.7022807585896724,-1.356756780341322
3002135240381800,New York,NY,10001,9000,552,15919.5,28.839673913043477,123.55912277948167,965.29,91,0.2644927536231884,16.340579710144926,-72.27020018826184,40.61115697291553,6.065934065934066,1,1.0778346541904935,-1.5135312322322718
3410360221015707,Washington,NH,3280,20000,623,40051.55,64.28820224719101,125.41158045105855,992.92,92,0.2680577849117175,16.897271268057786,-69.50367079963519,42.619005253591965,6.771739130434782,1,2.642847273501789,-1.0066980702415707
4792676311859858,Houston,PA,15342,30000,519,62867.97,121.1328901734104,120.89640798883869,978.13,91,0.2928709055876686,16.55491329479769,-77.89116765004636,40.08260213968578,5.7032967032967035,1,3.2891667704692065,0.1127706824787041
8197260029891556,El Paso,IL,61738,9000,305,11498.75,37.700819672131146,124.38464485078079,997.73,88,0.2459016393442623,17.21967213114754,-86.9521576783677,40.7274962642241,3.465909090909091,0,-0.21207560019827965,-0.8366955185192818
4832198644199161,Washington,NH,3280,40000,569,100644.58,176.8797539543058,134.37271966336058,966.87,91,0.26537785588752194,16.551845342706503,-70.71467748415603,42.84575282013265,6.252747252747253,1,5.091884730379453,1.2646796976403065
5577483128229669,Washington,NH,3280,12000,250,31515.58,126.06232000000001,110.15221651255193,967.86,84,0.292,16.124,-71.7633899664536,43.20383575378813,2.9761904761904763,0,0.21585552182305007,0.9843936764920522
1190980117697422,El Paso,IL,61738,7000,401,19820.48,49.42763092269327,111.99923451132797,962.73,89,0.2942643391521197,15.82294264339152,-86.76846227555983,40.66520817528351,4.50561797752809,0,0.3002074340105613,-0.9337151127788778
5142934429645149,Washington,NH,3280,28000,581,63423.7,109.1629948364888,145.98702260102456,993.34,92,0.27882960413080893,16.671256454388985,-70.96596628265833,42.92976377428483,6.315217391304348,1,3.5985513464736765,0.2925245061155748
9256164582502904,Philadelphia,NY,13673,7000,154,12526.86,81.34324675324676,80.02891091882826,910.85,69,0.2857142857142857,16.74025974025974,-70.63726074616125,43.812709162218155,2.2318840579710146,0,-1.5253614945718725,-0.048117535272618056
9021391556427712,Philadelphia,NY,13673,8000,306,17535.22,57.30464052287582,108.8472706648257,963.13,85,0.2777777777777778,16.016339869281047,-73.40651901611785,43.91706546949654,3.6,0,-0.22345945139475276,-0.35846353290564403
2817353387367914,New York,NY,10001,15000,447,27840.11,62.28212527964206,108.06840415617881,981.49,91,0.28859060402684567,16.894854586129753,-72.1603674304991,40.56218075790507,4.912087912087912,1,1.1351010230550245,-0.8822941460805315
6776904214455240,Washington,NH,3280,12000,424,38359.36,90.47018867924528,133.11420532942535,996.3,91,0.25943396226415094,17.483490566037737,-70.99595531422563,43.068460512091285,4.65934065934066,1,1.3087496510577794,0.05157315146829211
9304374049217870,Buffalo,NY,14201,14000,280,24894.92,88.91042857142857,141.7547468593674,973.24,88,0.2392857142857143,16.767857142857142,-77.85559330748399,42.792683761795296,3.1818181818181817,0,0.4343101827458953,0.5662996170751294
8955392958618753,Washington,NH,3280,20000,541,41985.75,77.60767097966728,75.30474583029687,859.16,91,0.23844731977818853,16.763401109057302,-69.95717707822749,42.721340206236746,5.945054945054945,1,1.9046646727330914,-1.5848302378363512
1295205764436116,Washington,NH,3280,8000,320,12111.1,37.847187500000004,153.95734708220874,959.92,85,0.271875,17.515625,-70.97089688380821,42.885465145418564,3.764705882352941,0,-0.14921428444341567,-0.18940316330146628
1501541842357388,Washington,NH,3280,10000,336,21398.11,63.684851190476195,112.39670791897137,983.02,88,0.2708333333333333,16.988095238095237,-69.35289586625926,43.03655429587787,3.8181818181818183,0,0.17925196490304168,-0.38787053643716507
3551280959338794,El Paso,IL,61738,10000,226,17257.55,76.3608407079646,109.424410698086,910.13,86,0.3141592920353982,16.548672566371682,-86.2939907143697,40.22125813506619,2.627906976744186,0,-0.546236317720629,-0.11541613333106465
3384913269838299,Miami,WV,25134,5000,178,10486.92,58.915280898876404,109.68801450822599,886.19,74,0.23595505617977527,15.792134831460674,-81.4523352744828,38.150225823467274,2.4054054054054053,0,-1.3305027250311823,-0.30193573902313425
2647136239925128,San Diego,TX,78384,18000,602,41767.25,69.38081395348837,114.65302573410479,995.06,90,0.2591362126245847,17.11794019933555,-95.65851041341807,27.86241075836602,6.688888888888889,1,2.5459123873112994,-1.8533960282420787
8311886363156679,Miami,WV,25134,4000,78,5053.66,64.79051282051282,134.16417334789193,924.26,51,0.28205128205128205,17.512820512820515,-79.70870991282466,38.158663867802424,1.5294117647058822,0,-2.2554199165213564,0.5538491030176921
6598829254424957,San Antonio,PR,690,16000,392,42712.35,108.96007653061224,124.1739042756697,969.93,89,0.26785714285714285,16.540816326530614,-65.79334329096275,18.732588305902812,4.404494382022472,1,1.6068842999711213,-0.3127641534455659
7581688456986723,New York,NY,10001,8000,24,2154.23,89.75958333333334,55.954493814882376,206.64,21,0.20833333333333334,17.791666666666668,-74.00021002382691,40.74830631681096,1.1428571428571428,2,-4.138026761578634,-0.9583007443220467
7850942767136368,Washington,NH,3280,4000,317,18099.48,57.09615141955836,95.19053430139256,925.87,87,0.26498422712933756,16.798107255520506,-71.15304856182983,43.1240619460105,3.6436781609195403,0,-0.48471332004812595,-0.8162606225406707
5929569085404951,Washington,NH,3280,6000,165,9963.36,60.384,133.86194658094226,939.0,71,0.18181818181818182,15.757575757575758,-70.47499647032102,42.776561043540376,2.323943661971831,0,-1.1922190010714397,0.4292602835582504
1165413984579076,New York,NY,10001,8000,220,21102.73,95.9215,121.1818829800062,950.46,82,0.2818181818181818,16.386363636363637,-71.84791696171305,40.702903289310086,2.682926829268293,0,-0.44433525619089287,0.6097022687777015
4798124560973632,Washington,NH,3280,10000,444,21943.92,49.42324324324324,98.6672326620939,980.51,92,0.27702702702702703,16.126126126126128,-69.73671962230887,42.64842797954016,4.826086956521739,1,0.6679606304535338,-1.08122154866261
4531548899489219,Scranton,PA,18501,12000,288,24901.61,86.46392361111111,79.82942363303768,882.46,84,0.2673611111111111,16.260416666666668,-74.18447395994946,41.05988073148208,3.4285714285714284,0,-0.10268096713984332,-0.5569267198296421
4993234579335307,Washington,NH,3280,18000,487,53648.64,110.16147843942505,132.1737522825917,996.21,90,0.2997946611909651,16.60369609856263,-69.75694843942458,42.97684311527871,5.411111111111111,1,2.3204401500212546,0.38833768365804466
9621317412072412,Washington,NH,3280,16000,528,38081.33,72.12373106060606,105.00953182677188,999.68,91,0.2821969696969697,16.640151515151516,-70.69664992490264,42.66818194314647,5.802197802197802,1,1.8486208286362078,-0.8839798200053526
1540571164649072,Washington,NH,3280,7000,199,17520.54,88.04291457286432,94.77932011127368,996.81,77,0.23618090452261306,17.256281407035175,-71.10584825240338,43.26532533264427,2.5844155844155843,0,-0.8517188971710252,0.0688537246245156
1489635379898079,Kansas City,MO,64101,7000,186,13753.5,73.94354838709677,88.14228264291238,887.96,78,0.21505376344086022,16.822580645161292,-91.39106501967393,38.829353674793,2.3846153846153846,0,-1.1505748899438664,-0.70994989146845
5705142797618710,Springfield,MA,1101,5000,91,7488.0599999999995,82.28637362637362,98.08730065628592,928.42,57,0.2967032967032967,18.736263736263737,-72.06019736234357,41.37466005200285,1.5964912280701755,0,-2.196378586825234,0.21079422388901572
8516934048339373,Houston,PA,15342,5000,30,2115.14,70.50466666666667,33.07782898823187,161.79,26,0.26666666666666666,16.733333333333334,-80.22258389151294,40.24087139657499,1.1538461538461537,2,-4.427035903298948,-1.5973021929557571
7924297455503050,Washington,NH,3280,5000,185,16987.94,91.82670270270269,117.01605326250736,977.04,77,0.24864864864864866,16.82702702702703,-69.08260429372423,42.462187131680274,2.4025974025974026,0,-0.9330440954264828,0.5942259078153574
7193900293112316,New York,NY,10001,24000,522,64243.16,123.07118773946361,117.81514176254673,993.82,90,0.27586206896551724,16.371647509578544,-72.2078218873086,40.48499428678845,5.8,1,3.041820877935444,0.1548170819322794
2469800015876540,Tulsa,OK,74101,12000,255,28304.98,110.99992156862744,128.9127783657543,995.32,88,0.2901960784313726,16.7921568627451,-93.74003118241458,35.61004612298118,2.897727272727273,0,0.3351792722697168,0.4918887156599481
7736882353171315,Houston,PA,15342,20000,439,53173.090000000004,121.12321184510252,125.81745246097651,974.76,89,0.275626423690205,16.567198177676538,-79.73309097695251,40.177527805589804,4.932584269662922,1,2.1861805371207264,0.3491921536415835
9854872265114976,Houston,PA,15342,20000,529,53275.86,100.71051039697542,146.02875684626213,988.12,89,0.2948960302457467,16.865784499054822,-78.68892838052514,40.24171678077013,5.943820224719101,1,2.6712996203462116,0.09908994765419876
3992365863289344,Washington,NH,3280,15000,515,29052.91,56.41341747572815,121.2564360535435,989.98,92,0.26796116504854367,17.007766990291262,-70.43357870316343,42.99212497485631,5.5978260869565215,1,1.555786337200989,-0.908969070904096
1221421251374063,Cedar Rapids,IA,52401,20000,341,32090.04,94.10568914956012,122.11731948469313,933.12,87,0.30498533724340177,16.80058651026393,-88.66039055808051,41.842589528743105,3.9195402298850577,1,1.0311561265083664,0.06148677743971314
4682464059155194,Louisville,GA,30434,18000,202,23984.45,118.734900990099,158.40702829789237,991.44,79,0.29207920792079206,16.633663366336634,-80.95871518995295,32.46487523272921,2.5569620253164556,0,0.37966375303368716,1.3676649813719333
6766253113444560,Dallas,PA,18612,2000,74,10091.97,136.37797297297297,114.96449905853581,938.06,49,0.33783783783783783,16.824324324324323,-75.97280146904374,41.33970129191377,1.510204081632653,0,-2.174973736032272,1.738607228143839
7916370876622524,Sacramento,PA,17968,25000,550,69769.18,126.85305454545453,123.36212223790136,990.4,92,0.26,16.836363636363636,-75.5594447853188,40.673236775378335,5.978260869565218,1,3.3855812011889594,0.1129650997838919
7811700299325879,Sacramento,PA,17968,20000,616,53181.04,86.33285714285715,111.73032258229537,994.46,92,0.3003246753246753,16.891233766233768,-74.24730088104211,40.382363888101764,6.695652173913044,1,2.8858922576581834,-0.9051724897714493
5365966946601761,Hartford,VT,5047,10000,151,15390.8,101.92582781456953,157.710910256108,963.59,74,0.26490066225165565,16.271523178807946,-71.72065737283313,43.358519241786915,2.0405405405405403,0,-0.6982276288047689,1.6625869067452015
1224132812823172,Miami,WV,25134,20000,271,38639.13,142.57981549815497,141.11779563989134,965.45,88,0.26199261992619927,16.907749077490774,-81.09970242929134,38.08502550291859,3.0795454545454546,1,1.1718111261051871,1.2973072992511514
8295403590944723,Washington,NH,3280,16000,351,36184.99,103.0911396011396,128.6101613953041,960.64,87,0.32193732193732194,16.797720797720796,-69.97757495977784,42.83631189409079,4.0344827586206895,1,1.032368592876806,0.5746988834574555
6202290276245949,Portland,ME,4101,7000,223,19886.38,89.17659192825113,113.42530360259885,941.91,83,0.3094170403587444,17.681614349775785,-68.6632427125584,43.503515216644416,2.6867469879518073,0,-0.6566769161969384,0.34286508347105527
8185822588605701,Houston,PA,15342,12000,491,29231.31,59.534236252545824,130.6921060104477,994.84,91,0.2892057026476578,16.433808553971488,-78.63398221423596,40.23655782292063,5.395604395604396,1,1.3744406418091937,-0.6915053774234392
1615829389733620,Washington,NH,3280,14000,419,36001.02,85.92128878281622,113.06700091513315,975.11,89,0.2720763723150358,16.81145584725537,-70.04682155536896,42.740988049526486,4.707865168539326,1,1.1984885679975574,-0.2570024801655702
5915891114492596,Madison,NH,3849,10000,395,32502.41,82.28458227848101,121.00185105986561,964.04,90,0.2683544303797468,16.260759493670886,-70.43176406228527,43.728662936261415,4.388888888888889,1,0.8300447799132937,-0.03907712115677112
6780209767452752,Washington,NH,3280,35000,622,95674.6,153.81768488745982,124.0061394217132,978.03,91,0.27813504823151125,16.991961414790996,-70.0073715671058,42.72023609195057,6.835164835164835,1,4.8516253192638565,0.5144470963105263
1688895281144247,Washington,NH,3280,12000,288,22881.25,79.44878472222223,124.7035928873172,957.6,81,0.21180555555555555,17.041666666666668,-70.28564842780845,42.66676395229935,3.5555555555555554,0,0.13581741273580167,0.07271232803386125
4401901448192965,Dayton,NJ,8810,15000,262,32753.71,125.01416030534351,101.36929409116576,959.92,85,0.32061068702290074,16.47328244274809,-74.11256484395709,40.41721051214728,3.0823529411764707,0,0.39887181835684943,0.6661782718016545
1156998467006869,Miami,WV,25134,20000,411,46493.11,113.12192214111923,126.75181712827931,988.87,88,0.25060827250608275,16.907542579075425,-80.06239877850996,37.98173597098831,4.670454545454546,1,1.9155097195177908,0.16909955028624202
1254472912142815,Washington,NH,3280,20000,483,30941.62,64.06132505175984,85.67762598062744,879.5,91,0.2732919254658385,16.93374741200828,-69.87458693035714,42.63317211549009,5.3076923076923075,1,1.3881631041658422,-1.3981472262693642
9644781126679504,Washington,NH,3280,10000,232,25679.77,110.68866379310344,110.67484828058166,873.32,82,0.2413793103448276,16.564655172413794,-69.36243491107393,42.695560048202545,2.8292682926829267,0,-0.28230302806576535,0.5365650522951534
6013984457072930,Washington,NH,3280,10000,495,15878.1,32.0769696969697,103.84442710418433,958.8,91,0.28484848484848485,16.6989898989899,-69.91838391275361,42.86846893643593,5.43956043956044,1,0.7017001397686732,-1.5311038161294837
8032811535391112,Washington,NH,3280,15000,357,31386.7,87.91792717086835,125.89989012884544,988.91,90,0.24089635854341737,17.098039215686274,-69.06711534137077,42.803468453084626,3.966666666666667,1,0.9481211126870325,0.12189090822633848
4569281393242605,Washington,NH,3280,16000,653,42139.82,64.5326493108729,120.50537225453273,976.51,91,0.26952526799387444,16.730474732006126,-69.00851432581501,42.8948393523903,7.175824175824176,1,2.584444370763568,-1.1747410265091622
7831664021861519,Jackson,NH,3846,21000,398,52453.69,131.79319095477388,96.41187397276735,874.86,91,0.2814070351758794,16.42964824120603,-70.11749174677168,44.008756916514315,4.373626373626373,1,1.7481643877087671,0.28557773930009994
2639660431498464,Kansas City,MO,64101,9000,377,23339.0,61.90716180371353,179.8927584469627,993.91,89,0.26525198938992045,16.307692307692307,-92.57159862391096,39.171400570131475,4.235955056179775,0,0.8039255374577904,0.3069866103715439
5721265318199034,Troy,NH,3465,15000,548,37289.95,68.04735401459854,111.99328082044676,990.03,87,0.2572992700729927,16.673357664233578,-71.33307618994513,42.71802467421419,6.2988505747126435,1,1.8995669245973212,-0.9799503845758979
5671348187096692,Washington,NH,3280,6000,204,12738.97,62.44593137254902,154.94337950308693,991.15,82,0.3333333333333333,15.931372549019608,-69.50667927321929,43.017414308539145,2.4878048780487805,0,-0.7306489846800939,0.9856389594804139
6698437277931525,Vallejo,CA,94589,5000,36,1090.84,30.30111111111111,17.56015388441811,77.14,31,0.3611111111111111,16.97222222222222,-111.87847556510192,38.27770320537633,1.1612903225806452,2,-4.7171788368047,-2.920156579881758
4019546939071295,Washington,NH,3280,20000,571,55182.24,96.64140105078809,111.82075458329496,988.56,91,0.28546409807355516,16.327495621716288,-69.21689096805203,42.821168969847854,6.274725274725275,1,2.741185382896649,-0.4216478775122437
2020458328196357,Somerset,MA,2725,4000,84,8771.03,104.41702380952381,96.01923235790753,829.75,56,0.38095238095238093,16.607142857142858,-72.19701461695854,41.61361846908737,1.5,0,-2.3300559058533867,0.8698708820408586
2000422161074606,Houston,PA,15342,5000,230,13328.56,57.95026086956521,85.5382496884112,981.65,78,0.2217391304347826,16.782608695652176,-77.89019380012176,40.32720987610411,2.948717948717949,0,-0.9851250740206765,-0.833546084218629
3907281016803810,Chester,MA,1011,12000,240,24227.31,100.947125,94.73192436224144,870.38,88,0.2875,16.733333333333334,-71.4614980467042,42.252417303049135,2.727272727272727,0,-0.2583739403622594,0.09617289660899044
5247358861329350,Washington,NH,3280,20000,445,50781.54,114.1158202247191,104.56252406477402,972.56,89,0.32134831460674157,16.725842696629215,-70.44386976004417,43.01984631636742,5.0,1,1.9699611365388954,0.1049493002873092
1761568277897366,Washington,NH,3280,30000,444,72917.06999999999,164.22763513513513,126.47025743386473,992.41,89,0.268018018018018,16.43018018018018,-71.87787317943064,43.22005214721973,4.98876404494382,1,3.306471955496927,1.3012769223454805
6499168840378342,Washington,NH,3280,8000,216,15708.35,72.72384259259259,125.75640291823413,988.26,76,0.24074074074074073,16.828703703703702,-72.09964892201764,43.17684622368679,2.8421052631578947,0,-0.6452907571506886,0.3294023463041512
8702495698901225,Houston,PA,15342,30000,616,75759.02,122.98542207792208,121.51221631843563,995.9,92,0.27435064935064934,17.0,-78.09566767298057,40.02274924673774,6.695652173913044,1,4.075376029640578,-0.20188561257833643
3129775937278112,Washington,NH,3280,6000,242,12220.11,50.49632231404959,107.09194955286142,998.23,80,0.28512396694214875,17.070247933884296,-69.79285383466119,42.603844697818154,3.025,0,-0.8395357131213432,-0.37867160500619496
7943675133681182,Washington,NH,3280,4000,539,15048.69,27.919647495361783,74.2337625747836,956.3,90,0.30241187384044527,16.523191094619666,-70.23123549126205,42.84000824549125,5.988888888888889,1,0.4154437951131273,-2.209414487616347
6379790667727929,Indianapolis,IN,46201,20000,243,33084.05,136.14835390946504,128.41292735928755,945.92,76,0.2551440329218107,16.930041152263374,-84.46940101862774,39.681832419043296,3.1973684210526314,1,0.6838729618384513,1.0554761559126198
4063875032497374,New York,NY,10001,10000,299,26445.39,88.4461204013378,123.90150978842519,990.3,87,0.2976588628762542,16.63545150501672,-71.1589712599722,39.9485317624957,3.4367816091954024,0,0.2572572471109501,0.3113908995781643
2548694161694583,San Diego,TX,78384,10000,203,6436.14,31.705123152709362,118.9969861934676,904.08,78,0.30049261083743845,15.995073891625616,-95.48462148650127,27.45339431113198,2.6025641025641026,0,-0.96861537778683,-1.0549022918513693
3514909947941558,Washington,NH,3280,9000,174,12795.35,73.53649425287357,135.77975642660712,949.54,79,0.27586206896551724,17.264367816091955,-69.12335521727162,42.318731597741994,2.2025316455696204,0,-0.8877085256251727,0.604710435882696
1281918894315694,Memphis,NY,13112,7000,16,1623.98,101.49875,215.7874326855019,904.81,15,0.4375,16.875,-71.2093118897904,43.64737206341463,1.0666666666666667,0,-2.684311709342871,3.526837566386165
5552770653002916,New York,NY,10001,20000,389,53957.53,138.7083033419023,97.69416298131168,956.17,86,0.31876606683804626,16.043701799485863,-72.33602847820872,40.779583283668245,4.523255813953488,1,1.804779846278469,0.5358310170036081
2617818479902672,Albany,VT,5820,35000,533,84802.01,159.10320825515947,126.01933959478525,985.97,91,0.3058161350844278,16.70731707317073,-68.96812988432393,44.12128139382713,5.857142857142857,1,4.19916455674692,1.0487027148786248
1326817464191542,Clinton,MA,1510,10000,234,20393.96,87.15367521367521,161.68725951490154,963.57,79,0.2777777777777778,17.021367521367523,-71.68275412732447,42.42799156993875,2.962025316455696,0,-0.14545010392230973,1.0946357880134885
6162758085256721,Washington,NH,3280,12000,341,24728.71,72.51821114369501,113.94264534777751,988.03,89,0.2873900293255132,16.434017595307918,-68.05371946922706,42.58026304941222,3.831460674157303,0,0.4423809025876586,-0.11785358919938048
1301519430111888,Dallas,PA,18612,8000,240,11660.83,48.58679166666666,94.94008857890667,932.33,84,0.2916666666666667,16.195833333333333,-75.76902114444577,41.11759163174564,2.857142857142857,0,-0.83787995296335,-0.6759752193642232
2319535367187634,Washington,NH,3280,15000,546,32526.25,59.571886446886445,119.00722822359282,996.57,90,0.25457875457875456,16.813186813186814,-69.88818869653862,42.63446193676686,6.066666666666666,1,1.8053262254183042,-0.9894973916680068
4662285575534520,Houston,PA,15342,4000,81,2931.73,36.194197530864194,126.81958989903923,833.12,49,0.2716049382716049,16.432098765432098,-77.67328367486586,40.478921854130846,1.653061224489796,0,-2.5286477465764534,0.07289823025495994
3709941163857886,Charlotte,VT,5445,21000,501,39004.27,77.85283433133732,101.73684330246583,953.42,92,0.3013972055888224,15.7624750499002,-71.60485879099656,43.94168612610394,5.445652173913044,1,1.9478026741211216,-0.6206155581966245
5342740779739467,New York,NY,10001,10000,231,11644.73,50.41008658008658,127.0207802547056,965.7,85,0.23809523809523808,17.428571428571427,-73.19644646463554,40.79576051965037,2.7176470588235295,0,-0.5626712864959967,-0.27442477684976807
1137926374621536,Houston,PA,15342,9000,329,20705.28,62.93398176291793,134.9916149121761,958.8,90,0.2796352583586626,16.130699088145896,-79.15175064453061,40.142556061856226,3.6555555555555554,0,0.22264034203716535,-0.10215351521889461
1713761471587217,Washington,NH,3280,4000,79,8115.54,102.72835443037975,96.27984250557542,836.43,49,0.34177215189873417,17.430379746835442,-71.22105347674345,42.59613837737081,1.6122448979591837,0,-2.4600811411799253,0.7576159286550628
4564117045739728,Washington,NH,3280,15000,496,44301.44,89.31741935483872,115.89418500412894,997.89,91,0.28024193548387094,16.963709677419356,-68.9086160626622,42.19985637306022,5.450549450549451,1,1.869913381404596,-0.3636224612109747
9273979691375096,Madison,NH,3849,12000,295,24953.8,84.58915254237287,109.14656859321748,922.95,87,0.31186440677966104,16.70508474576271,-70.1165126099058,43.572988529335866,3.3908045977011496,0,0.09262983617552607,0.07534368995778506
2246920751887814,Miami,WV,25134,9000,319,24346.54,76.32144200626959,107.24266518638397,952.18,87,0.28213166144200624,16.473354231974923,-80.69269385537054,37.71706051818707,3.6666666666666665,0,0.12202005821010542,-0.4613652264538873
7710564188096682,Washington,NH,3280,12000,166,32471.47,195.61126506024098,118.22445504681846,834.16,72,0.3192771084337349,16.686746987951807,-70.79446459132551,42.86786354764565,2.3055555555555554,0,-0.27930058518775075,2.3301435697422335
3481671427731175,Washington,NH,3280,10000,449,24432.89,54.41623608017817,150.0550784395143,987.22,88,0.2739420935412027,16.959910913140313,-70.84115260935842,42.961247418239104,5.1022727272727275,1,0.985857640500332,-0.2680196188306675
3936887050542904,Sacramento,PA,17968,4000,197,17458.33,88.62096446700508,127.19135393131637,996.96,77,0.25380710659898476,17.01015228426396,-73.32819551579354,40.391416357196164,2.5584415584415585,0,-0.8352737498565155,0.5678146165112808
9547718659524868,Washington,NH,3280,9000,197,18118.57,91.97243654822334,125.99330257205156,976.77,83,0.233502538071066,16.604060913705585,-71.21705253895888,42.81186383283765,2.3734939759036147,0,-0.5082362793554247,0.6964392359957374
6404482075284890,Washington,NH,3280,18000,248,25131.579999999998,101.33701612903225,118.74381918015617,897.6,81,0.2782258064516129,17.20967741935484,-68.21190196936706,42.76601797614314,3.0617283950617282,0,0.19236310950632676,0.5157832276156912
5061349615705175,Dayton,NJ,8810,10000,366,24111.85,65.87937158469946,118.0946836653326,995.44,91,0.27595628415300544,16.704918032786885,-71.07199821873836,39.975003800026066,4.021978021978022,0,0.491660886121328,-0.40453181483112993
9246395935309352,Trenton,NJ,8601,30000,501,56351.95,112.47894211576846,91.64302844995164,949.03,92,0.29141716566866266,16.45309381237525,-72.38669480044337,40.04118452451098,5.445652173913044,1,2.849574955902124,-0.43666400115565873
9459985559411130,Kansas City,MO,64101,20000,548,46856.04,85.50372262773723,117.44824858551932,951.36,90,0.28284671532846717,16.923357664233578,-92.09088942661727,38.910060983030775,6.088888888888889,1,2.4091602738973625,-0.9547170493615313
6631838888901006,Charlotte,VT,5445,8000,187,18872.33,100.92155080213905,141.24158213093938,999.44,69,0.3582887700534759,16.245989304812834,-68.84877211058759,44.21049879252494,2.710144927536232,0,-0.681888509325026,1.5199645176714682
4760865394229236,Washington,NH,3280,10000,274,26605.68,97.10102189781021,105.64190200401144,919.23,85,0.291970802919708,17.16058394160584,-71.15334484422694,43.03203509755805,3.223529411764706,0,-0.08197730432753902,0.15326075431324374
5163439090127213,Fort Worth,TX,76101,10000,22,1308.6699999999998,59.48499999999999,192.18257729738838,919.16,18,0.3181818181818182,14.636363636363637,-97.27184321912222,32.78150453956243,1.2222222222222223,0,-2.424001051828467,1.902294025122748
3252422521439823,Washington,NH,3280,10000,83,5855.3,70.54578313253012,154.45513299211177,897.2,57,0.27710843373493976,17.03614457831325,-69.61069238536216,43.279727704914585,1.456140350877193,0,-1.75609004057579,1.260039491122752
4742690566857474,Washington,NH,3280,20000,506,45445.2,89.81264822134386,126.4768840199223,982.65,91,0.2826086956521739,16.847826086956523,-71.19313079489584,43.08329008240658,5.56043956043956,1,2.2378735126696228,-0.18990591388331962
2009239634184904,Saint Paul,VA,24283,10000,143,14716.89,102.91531468531468,106.9991187985578,994.87,71,0.2867132867132867,16.965034965034967,-81.1046149364867,36.5753883133442,2.0140845070422535,0,-0.9940319636859094,0.5265607528122147
1828893451751906,Washington,NH,3280,7000,74,8166.7699999999995,110.36175675675675,133.00056448904937,847.92,49,0.3108108108108108,16.5,-67.15378855447118,41.91588625435427,1.510204081632653,0,-2.0522638161183457,1.6345828323921892
8774466977695404,Washington,NH,3280,4000,47,5647.03,120.1495744680851,137.86045832427877,994.11,34,0.425531914893617,17.04255319148936,-67.83364150454878,42.82043662880756,1.3823529411764706,0,-2.47243061533186,2.362545537427151
7787919251739915,New York,NY,10001,27000,615,71029.28,115.49476422764228,109.86683726606597,946.22,91,0.25203252032520324,17.130081300813007,-71.87468683917156,40.50732265167329,6.758241758241758,1,3.6659005584113036,-0.5728534757898222
